,id,display_name,works_api_url,works_count,cited_by_count,h_index,country_code
232,https://openalex.org/A5056889621,Dan Svirsky,https://api.openalex.org/works?filter=author.id:A5056889621,15,1037,5,US
233,https://openalex.org/A5038367813,Neil Sehgal,https://api.openalex.org/works?filter=author.id:A5038367813,34,942,13,US
234,https://openalex.org/A5111458986,Eric G. Manning,https://api.openalex.org/works?filter=author.id:A5111458986,98,1246,16,US
235,https://openalex.org/A5033297158,Anoushka Kiyawat,https://api.openalex.org/works?filter=author.id:A5033297158,5,2,1,US
236,https://openalex.org/A5024087833,Colin F. Camerer,https://api.openalex.org/works?filter=author.id:A5024087833,498,88987,116,US
237,https://openalex.org/A5089055856,Alex McAvoy,https://api.openalex.org/works?filter=author.id:A5089055856,50,980,16,US
238,https://openalex.org/A5079914638,Feng Fu,https://api.openalex.org/works?filter=author.id:A5079914638,617,10121,54,CN
239,https://openalex.org/A5070124321,Mark Lovett,https://api.openalex.org/works?filter=author.id:A5070124321,3,280,2,US
240,https://openalex.org/A5008307390,Moh Hosseinioun,https://api.openalex.org/works?filter=author.id:A5008307390,2,5,1,CA
241,https://openalex.org/A5025745021,Hyejin Youn,https://api.openalex.org/works?filter=author.id:A5025745021,55,2372,18,CA
242,https://openalex.org/A5101768809,Jason Burton,https://api.openalex.org/works?filter=author.id:A5101768809,84,140,7,US
243,https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,124,2663,26,DE
244,https://openalex.org/A5044470378,Ryan Whalen,https://api.openalex.org/works?filter=author.id:A5044470378,57,269,9,HK
245,https://openalex.org/A5049055881,Sourav Medya,https://api.openalex.org/works?filter=author.id:A5049055881,70,367,10,US
246,https://openalex.org/A5005262703,Tara Sowrirajan,https://api.openalex.org/works?filter=author.id:A5005262703,6,225,3,US
247,https://openalex.org/A5087662609,Charles Yang,https://api.openalex.org/works?filter=author.id:A5087662609,100,5587,34,US
248,https://openalex.org/A5028851796,Spencer Caplan,https://api.openalex.org/works?filter=author.id:A5028851796,18,80,4,US
249,https://openalex.org/A5042789799,George Wood,https://api.openalex.org/works?filter=author.id:A5042789799,7,313,6,US
250,https://openalex.org/A5004855746,Gerard Torrats‐Espinosa,https://api.openalex.org/works?filter=author.id:A5004855746,23,610,9,US
251,https://openalex.org/A5074144967,Samuel Thomas Donahue,https://api.openalex.org/works?filter=author.id:A5074144967,3,19,2,US
252,https://openalex.org/A5050946877,Ariadna Albors Zumel,https://api.openalex.org/works?filter=author.id:A5050946877,2,0,0,
253,https://openalex.org/A5023509726,Gian Maria Campedelli,https://api.openalex.org/works?filter=author.id:A5023509726,65,709,12,IT
254,https://openalex.org/A5059787882,Michele Tizzoni,https://api.openalex.org/works?filter=author.id:A5059787882,115,4567,30,IT
255,https://openalex.org/A5015237956,Matteo Mazzamurro,https://api.openalex.org/works?filter=author.id:A5015237956,10,6,2,GB
256,https://openalex.org/A5005775991,Xinlan Emily Hu,https://api.openalex.org/works?filter=author.id:A5005775991,6,15,2,US
257,https://openalex.org/A5086011172,Agnieszka Czaplicka,https://api.openalex.org/works?filter=author.id:A5086011172,19,196,7,DE
258,https://openalex.org/A5033831688,Alberto Acerbi,https://api.openalex.org/works?filter=author.id:A5033831688,162,2675,29,IT
259,https://openalex.org/A5046927655,Fabian Baumann,https://api.openalex.org/works?filter=author.id:A5046927655,56,947,15,DE
260,https://openalex.org/A5039792659,JF Bonnefon,https://api.openalex.org/works?filter=author.id:A5039792659,1,0,0,
261,https://openalex.org/A5054808675,Joel Z. Leibo,https://api.openalex.org/works?filter=author.id:A5054808675,184,8293,40,GB
262,https://openalex.org/A5075221940,Jonathan Stray,https://api.openalex.org/works?filter=author.id:A5075221940,34,430,10,US
263,https://openalex.org/A5034266052,Joseph Henrich,https://api.openalex.org/works?filter=author.id:A5034266052,1400,55983,94,US
264,https://openalex.org/A5112309835,Pierre‐Yves Oudeyer,https://api.openalex.org/works?filter=author.id:A5112309835,330,8891,41,FR
265,https://openalex.org/A5051794103,Richard McElreath,https://api.openalex.org/works?filter=author.id:A5051794103,259,22021,54,DE
266,https://openalex.org/A5077079119,Thomas L. Griffiths,https://api.openalex.org/works?filter=author.id:A5077079119,764,46556,96,US
267,https://openalex.org/A5065544460,Attila Varga,https://api.openalex.org/works?filter=author.id:A5065544460,211,7698,30,HU
268,https://openalex.org/A5011857931,Bhargav Srinivasa Desikan,https://api.openalex.org/works?filter=author.id:A5011857931,20,93,6,CH
269,https://openalex.org/A5061483468,Carsten Jung,https://api.openalex.org/works?filter=author.id:A5061483468,22,258,7,GB
270,https://openalex.org/A5100445442,Dawei Wang,https://api.openalex.org/works?filter=author.id:A5100445442,673,44589,92,CN
271,https://openalex.org/A5038976962,Albert‐László Barabási,https://api.openalex.org/works?filter=author.id:A5038976962,667,216950,154,US
272,https://openalex.org/A5008880747,Rodrigo Dorantes-Gilardi,https://api.openalex.org/works?filter=author.id:A5008880747,16,140,6,MX
273,https://openalex.org/A5100746010,Yixuan Liu,https://api.openalex.org/works?filter=author.id:A5100746010,215,4053,29,CN
274,https://openalex.org/A5008452854,Rebekah Tromble,https://api.openalex.org/works?filter=author.id:A5008452854,50,1294,16,US
275,https://openalex.org/A5013670125,David Lazer,https://api.openalex.org/works?filter=author.id:A5013670125,449,22070,60,US
276,https://openalex.org/A5099509706,Talia Stroud,https://api.openalex.org/works?filter=author.id:A5099509706,1,0,0,
277,https://openalex.org/A5077179813,Libby Hemphill,https://api.openalex.org/works?filter=author.id:A5077179813,143,1406,19,US
278,https://openalex.org/A5066951068,Amir Tohidi Kalorazi,https://api.openalex.org/works?filter=author.id:A5066951068,1,0,0,
279,https://openalex.org/A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,7,32,3,US
280,https://openalex.org/A5100725709,Kiho Park,https://api.openalex.org/works?filter=author.id:A5100725709,105,2070,23,KR
281,https://openalex.org/A5067902287,Sean O’Hagan,https://api.openalex.org/works?filter=author.id:A5067902287,37,277,9,CA
282,https://openalex.org/A5039072983,Aaron Schein,https://api.openalex.org/works?filter=author.id:A5039072983,39,242,8,US
283,https://openalex.org/A5014647140,Aaron Clauset,https://api.openalex.org/works?filter=author.id:A5014647140,284,28512,48,US
284,https://openalex.org/A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,21,900,12,US
285,https://openalex.org/A5077807993,Upasana Dutta,https://api.openalex.org/works?filter=author.id:A5077807993,2,62,1,
286,https://openalex.org/A5033090175,Neil Malhotra,https://api.openalex.org/works?filter=author.id:A5033090175,349,15357,47,US
287,https://openalex.org/A5031702972,Hugo Subtil,https://api.openalex.org/works?filter=author.id:A5031702972,4,3,1,US
288,https://openalex.org/A5107454052,Flora Böwing,https://api.openalex.org/works?filter=author.id:A5107454052,1,0,0,
289,https://openalex.org/A5070221432,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,12,62,5,GB
290,https://openalex.org/A5033543507,Baird Howland,https://api.openalex.org/works?filter=author.id:A5033543507,6,522,4,US
291,https://openalex.org/A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,223,6983,26,US
292,https://openalex.org/A5001097796,Rajvardhan Oak,https://api.openalex.org/works?filter=author.id:A5001097796,27,374,11,US
293,https://openalex.org/A5011499718,Zubair Shafiq,https://api.openalex.org/works?filter=author.id:A5011499718,133,1428,21,US
294,https://openalex.org/A5057871177,Felix Schmidt,https://api.openalex.org/works?filter=author.id:A5057871177,97,2760,30,DE
295,https://openalex.org/A5017437256,Frank Mangold,https://api.openalex.org/works?filter=author.id:A5017437256,31,335,7,DE
296,https://openalex.org/A5040957572,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5040957572,104,2634,25,DE
297,https://openalex.org/A5004570172,Andrew P. Davis,https://api.openalex.org/works?filter=author.id:A5004570172,31,443,9,US
298,https://openalex.org/A5042539788,Tom R. Leppard,https://api.openalex.org/works?filter=author.id:A5042539788,8,11,2,US
299,https://openalex.org/A5033136366,Xiaoqin Yan,https://api.openalex.org/works?filter=author.id:A5033136366,100,5031,40,CN
300,https://openalex.org/A5058226478,Honglin Bao,https://api.openalex.org/works?filter=author.id:A5058226478,12,41,4,US
301,https://openalex.org/A5104250090,Min-Heng Wang,https://api.openalex.org/works?filter=author.id:A5104250090,2,1,1,TW
302,https://openalex.org/A5102624520,Shuyan Zhan,https://api.openalex.org/works?filter=author.id:A5102624520,3,15,2,
303,https://openalex.org/A5110548152,Ying-Kai Huang,https://api.openalex.org/works?filter=author.id:A5110548152,7,100,5,TW
304,https://openalex.org/A5093974030,Khushang Zilesh Zaveri,https://api.openalex.org/works?filter=author.id:A5093974030,1,2,1,
305,https://openalex.org/A5044944954,Lyle Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,628,28120,83,US
306,https://openalex.org/A5010646067,Sharath Chandra Guntuku,https://api.openalex.org/works?filter=author.id:A5010646067,170,3463,32,US
307,https://openalex.org/A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,21,326,8,US
308,https://openalex.org/A5093974031,Soumna Nema,https://api.openalex.org/works?filter=author.id:A5093974031,1,2,1,
309,https://openalex.org/A5014435955,Sunny Rai,https://api.openalex.org/works?filter=author.id:A5014435955,40,184,7,US
310,https://openalex.org/A5101776956,Jiayi Zhu,https://api.openalex.org/works?filter=author.id:A5101776956,144,3012,28,CN
311,https://openalex.org/A5026128402,Zituo Wang,https://api.openalex.org/works?filter=author.id:A5026128402,7,134,4,US
312,https://openalex.org/A5082554858,Akira Matsui,https://api.openalex.org/works?filter=author.id:A5082554858,637,10281,53,JP
313,https://openalex.org/A5015623077,Kazuki Fujikawa,https://api.openalex.org/works?filter=author.id:A5015623077,9,148,5,JP
314,https://openalex.org/A5066590082,Ryo Adachi,https://api.openalex.org/works?filter=author.id:A5066590082,3,24,3,JP
315,https://openalex.org/A5016665259,Ryo Sasaki,https://api.openalex.org/works?filter=author.id:A5016665259,200,2183,22,JP
316,https://openalex.org/A5049679668,Ethan Zuckerman,https://api.openalex.org/works?filter=author.id:A5049679668,78,1568,20,US
317,https://openalex.org/A5110749191,Kevin Zheng Zhou,https://api.openalex.org/works?filter=author.id:A5110749191,169,17285,51,HK
318,https://openalex.org/A5065387784,Ryan McGrady,https://api.openalex.org/works?filter=author.id:A5065387784,12,76,5,US
319,https://openalex.org/A5045620226,Abigail Z. Jacobs,https://api.openalex.org/works?filter=author.id:A5045620226,39,964,11,US
320,https://openalex.org/A5085949327,Meera Desai,https://api.openalex.org/works?filter=author.id:A5085949327,15,149,5,GB
321,https://openalex.org/A5049119318,Chung‐hong Chan,https://api.openalex.org/works?filter=author.id:A5049119318,100,1651,19,DE
322,https://openalex.org/A5010564893,Nathan TeBlunthuis,https://api.openalex.org/works?filter=author.id:A5010564893,53,99,6,US
323,https://openalex.org/A5067073060,Valerie Hase,https://api.openalex.org/works?filter=author.id:A5067073060,45,551,10,DE
324,https://openalex.org/A5050704425,Liwei Shen,https://api.openalex.org/works?filter=author.id:A5050704425,50,752,15,CN
325,https://openalex.org/A5012591331,Luhang Sun,https://api.openalex.org/works?filter=author.id:A5012591331,10,109,4,US
326,https://openalex.org/A5005442951,Shanglin Yang,https://api.openalex.org/works?filter=author.id:A5005442951,59,389,9,CN
327,https://openalex.org/A5009715573,Yibing Sun,https://api.openalex.org/works?filter=author.id:A5009715573,17,466,9,CN
328,https://openalex.org/A5113057237,Swapneel S Mehta,https://api.openalex.org/works?filter=author.id:A5113057237,1,0,0,
329,https://openalex.org/A5037009852,Yang Zou,https://api.openalex.org/works?filter=author.id:A5037009852,96,7458,38,CN
330,https://openalex.org/A5041387793,Joseph Olson,https://api.openalex.org/works?filter=author.id:A5041387793,70,1079,11,US
331,https://openalex.org/A5100615684,Zhen Xu,https://api.openalex.org/works?filter=author.id:A5100615684,238,19310,62,CN
332,https://openalex.org/A5110448998,Zhijian Zheng,https://api.openalex.org/works?filter=author.id:A5110448998,14,31414,8,CN
333,https://openalex.org/A5040192490,Arianna Pera,https://api.openalex.org/works?filter=author.id:A5040192490,7,26,2,DK
334,https://openalex.org/A5040974039,Jacob Aarup Dalsgaard,https://api.openalex.org/works?filter=author.id:A5040974039,4,40,3,DK
335,https://openalex.org/A5053878379,Christopher Graziul,https://api.openalex.org/works?filter=author.id:A5053878379,19,93,5,US
336,https://openalex.org/A5023898973,Shiyang Lai,https://api.openalex.org/works?filter=author.id:A5023898973,12,38,3,US
337,https://openalex.org/A5072436705,Anastasia Karpova,https://api.openalex.org/works?filter=author.id:A5072436705,8,7,2,
338,https://openalex.org/A5025112887,Artem Kuriksha,https://api.openalex.org/works?filter=author.id:A5025112887,5,8,2,US
339,https://openalex.org/A5046955571,Peter Meylakhs,https://api.openalex.org/works?filter=author.id:A5046955571,33,850,12,US
340,https://openalex.org/A5061941192,Priyanka Goonetilleke,https://api.openalex.org/works?filter=author.id:A5061941192,5,12,2,US
341,https://openalex.org/A5027021407,Paul Bouchaud,https://api.openalex.org/works?filter=author.id:A5027021407,14,23,3,FR
342,https://openalex.org/A5029946497,Richard J. Timpone,https://api.openalex.org/works?filter=author.id:A5029946497,18,1063,12,US
343,https://openalex.org/A5101128468,Yongwei Yang,https://api.openalex.org/works?filter=author.id:A5101128468,22,623,9,CN
344,https://openalex.org/A5059953820,Bella Struminskaya,https://api.openalex.org/works?filter=author.id:A5059953820,55,954,11,NL
345,https://openalex.org/A5054123580,Heleen Janssen,https://api.openalex.org/works?filter=author.id:A5054123580,30,251,10,NL
346,https://openalex.org/A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,44,349,8,NL
347,https://openalex.org/A5037923102,Niek C. de Schipper,https://api.openalex.org/works?filter=author.id:A5037923102,11,66,5,NL
348,https://openalex.org/A5044033735,Theo Araujo,https://api.openalex.org/works?filter=author.id:A5044033735,111,3601,26,NL
349,https://openalex.org/A5016057473,Henrik Olsson,https://api.openalex.org/works?filter=author.id:A5016057473,203,8846,36,AT
350,https://openalex.org/A5071165387,Mirta Galešić,https://api.openalex.org/works?filter=author.id:A5071165387,192,8095,44,AT
351,https://openalex.org/A5026721037,Jennifer Allen,https://api.openalex.org/works?filter=author.id:A5026721037,77,2049,24,DE
352,https://openalex.org/A5100652499,Huimin Xu,https://api.openalex.org/works?filter=author.id:A5100652499,322,5978,41,CN
353,https://openalex.org/A5047170063,Ying Ding,https://api.openalex.org/works?filter=author.id:A5047170063,740,14810,63,US
354,https://openalex.org/A5094065676,Laura Fürsich,https://api.openalex.org/works?filter=author.id:A5094065676,1,0,0,SE
355,https://openalex.org/A5102780534,Sarah Valdez,https://api.openalex.org/works?filter=author.id:A5102780534,145,522,10,AE
356,https://openalex.org/A5108220394,Ranjit Kumar Chandra,https://api.openalex.org/works?filter=author.id:A5108220394,126,5150,32,US
357,https://openalex.org/A5039712245,Sanjay Kairam,https://api.openalex.org/works?filter=author.id:A5039712245,25,981,13,US
358,https://openalex.org/A5071958088,Tessa Masis,https://api.openalex.org/works?filter=author.id:A5071958088,2,4,1,
359,https://openalex.org/A5023365550,Brendan O’Connor,https://api.openalex.org/works?filter=author.id:A5023365550,284,11306,51,US
360,https://openalex.org/A5091610280,Carl Colglazier,https://api.openalex.org/works?filter=author.id:A5091610280,4,4,1,US
361,https://openalex.org/A5101621295,David H. Van Thiel,https://api.openalex.org/works?filter=author.id:A5101621295,590,21214,76,US
362,https://openalex.org/A5027066421,Evan M Williams,https://api.openalex.org/works?filter=author.id:A5027066421,1,27,1,US
363,https://openalex.org/A5045528962,Jeffrey T. Hancock,https://api.openalex.org/works?filter=author.id:A5045528962,330,20184,67,US
364,https://openalex.org/A5067816317,Renée DiResta,https://api.openalex.org/works?filter=author.id:A5067816317,54,747,15,US
365,https://openalex.org/A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,52,1763,19,US
366,https://openalex.org/A5030406488,Shelby Grossman,https://api.openalex.org/works?filter=author.id:A5030406488,77,1706,8,US
367,https://openalex.org/A5078228552,Daria Kravets,https://api.openalex.org/works?filter=author.id:A5078228552,9,41,3,DE
368,https://openalex.org/A5007746083,Daniel G. Goldstein,https://api.openalex.org/works?filter=author.id:A5007746083,236,15912,53,
369,https://openalex.org/A5081429241,Jake M. Hofman,https://api.openalex.org/works?filter=author.id:A5081429241,76,8367,29,
370,https://openalex.org/A5027180117,Sofia Eleni Spatharioti,https://api.openalex.org/works?filter=author.id:A5027180117,15,31,3,US
371,https://openalex.org/A5057805246,Tristram J. Alexander,https://api.openalex.org/works?filter=author.id:A5057805246,113,2325,25,AU
372,https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,30,535,8,DE
373,https://openalex.org/A5113057263,Difan Jiao,https://api.openalex.org/works?filter=author.id:A5113057263,3,2,1,
374,https://openalex.org/A5030571651,Jürgen Pfeffer,https://api.openalex.org/works?filter=author.id:A5030571651,183,6262,26,DE
375,https://openalex.org/A5100669855,Yilun Liu,https://api.openalex.org/works?filter=author.id:A5100669855,201,4696,36,CN
376,https://openalex.org/A5058109169,Zhenwei Tang,https://api.openalex.org/works?filter=author.id:A5058109169,69,914,17,CN
377,https://openalex.org/A5095787372,Benjamin S. Manning,https://api.openalex.org/works?filter=author.id:A5095787372,2,2,1,
378,https://openalex.org/A5020614234,Kehang Zhu,https://api.openalex.org/works?filter=author.id:A5020614234,9,202,3,US
379,https://openalex.org/A5113454096,John D. O'Brien,https://api.openalex.org/works?filter=author.id:A5113454096,1,83,1,US
380,https://openalex.org/A5069298278,Davide Longo,https://api.openalex.org/works?filter=author.id:A5069298278,10,278,4,GB
381,https://openalex.org/A5069671758,Ivano Bison,https://api.openalex.org/works?filter=author.id:A5069671758,43,728,12,IT
382,https://openalex.org/A5092189548,Nicolò Alessandro Girardini,https://api.openalex.org/works?filter=author.id:A5092189548,4,0,0,IT
383,https://openalex.org/A5093285904,Leon Assaad,https://api.openalex.org/works?filter=author.id:A5093285904,1,3,1,
384,https://openalex.org/A5107856338,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5107856338,82,8194,36,US
385,https://openalex.org/A5050101991,Martin Hilbert,https://api.openalex.org/works?filter=author.id:A5050101991,159,5230,26,US
386,https://openalex.org/A5056524083,Pablo M. Flores,https://api.openalex.org/works?filter=author.id:A5056524083,8,110,3,US
387,https://openalex.org/A5014394213,Xuechunzi Bai,https://api.openalex.org/works?filter=author.id:A5014394213,33,411,10,US
388,https://openalex.org/A5087692270,Tom Griffiths,https://api.openalex.org/works?filter=author.id:A5087692270,152,1775,18,US
389,https://openalex.org/A5080791781,Susan T. Fiske,https://api.openalex.org/works?filter=author.id:A5080791781,589,79163,123,US
390,https://openalex.org/A5113325281,H. Christina Fan,https://api.openalex.org/works?filter=author.id:A5113325281,21,4116,13,US
391,https://openalex.org/A5002658913,Yair Rubinstein,https://api.openalex.org/works?filter=author.id:A5002658913,7,61,4,IL
392,https://openalex.org/A5017748876,Seulki Kang,https://api.openalex.org/works?filter=author.id:A5017748876,19,440,12,KR
393,https://openalex.org/A5053835888,Aparna Ananthasubramaniam,https://api.openalex.org/works?filter=author.id:A5053835888,15,58,3,US
394,https://openalex.org/A5022638781,Pranav Goel,https://api.openalex.org/works?filter=author.id:A5022638781,40,256,7,US
395,https://openalex.org/A5074705403,Sagar Kumar,https://api.openalex.org/works?filter=author.id:A5074705403,49,551,10,PK
396,https://openalex.org/A5063365763,Yukun Yang,https://api.openalex.org/works?filter=author.id:A5063365763,91,1948,28,CN
397,https://openalex.org/A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,173,3670,32,IT
398,https://openalex.org/A5087214548,Massimiliano Luca,https://api.openalex.org/works?filter=author.id:A5087214548,35,414,8,IT
399,https://openalex.org/A5067206551,Sebastiano Bontorin,https://api.openalex.org/works?filter=author.id:A5067206551,11,41,3,IT
400,https://openalex.org/A5114386800,Abraham Israeli,https://api.openalex.org/works?filter=author.id:A5114386800,2,0,0,
401,https://openalex.org/A5011919726,Oren Tsur,https://api.openalex.org/works?filter=author.id:A5011919726,60,2858,15,IL
402,https://openalex.org/A5070656514,James Holehouse,https://api.openalex.org/works?filter=author.id:A5070656514,25,182,6,US
403,https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,40,1313,11,US
404,https://openalex.org/A5015651100,Antoine Vendeville,https://api.openalex.org/works?filter=author.id:A5015651100,16,36,4,FR
405,https://openalex.org/A5093587867,Duncan Cassells,https://api.openalex.org/works?filter=author.id:A5093587867,2,1,1,FR
406,https://openalex.org/A5058051316,Oleg Urminsky,https://api.openalex.org/works?filter=author.id:A5058051316,168,1958,18,US
407,https://openalex.org/A5000474356,Nan Cao,https://api.openalex.org/works?filter=author.id:A5000474356,201,4454,39,CN
408,https://openalex.org/A5032499168,Xiaoyu Qi,https://api.openalex.org/works?filter=author.id:A5032499168,87,593,12,CN
409,https://openalex.org/A5033463329,Yifan Qian,https://api.openalex.org/works?filter=author.id:A5033463329,8,390,5,CN
410,https://openalex.org/A5100672274,Yifang Wang,https://api.openalex.org/works?filter=author.id:A5100672274,97,1535,26,CN
411,https://openalex.org/A5113886631,Abigail L. Horn,https://api.openalex.org/works?filter=author.id:A5113886631,25,308,8,US
412,https://openalex.org/A5038897083,Andrés Abeliuk,https://api.openalex.org/works?filter=author.id:A5038897083,76,580,14,CL
413,https://openalex.org/A5088988677,Donghyeon Seo,https://api.openalex.org/works?filter=author.id:A5088988677,5,22,3,KR
414,https://openalex.org/A5009943357,Keith Burghardt,https://api.openalex.org/works?filter=author.id:A5009943357,141,564,11,US
415,https://openalex.org/A5049723093,Salsabil M. Abdalbaki,https://api.openalex.org/works?filter=author.id:A5049723093,3,9,1,EG
416,https://openalex.org/A5071293344,Adam Fourney,https://api.openalex.org/works?filter=author.id:A5071293344,82,2075,20,US
417,https://openalex.org/A5043228682,Eric Horvitz,https://api.openalex.org/works?filter=author.id:A5043228682,706,38074,92,US
418,https://openalex.org/A5046445911,Serina Chang,https://api.openalex.org/works?filter=author.id:A5046445911,27,1615,9,US
419,https://openalex.org/A5011228873,Alessandro Flammini,https://api.openalex.org/works?filter=author.id:A5011228873,257,22342,67,IT
420,https://openalex.org/A5013385420,Francesco Pierri,https://api.openalex.org/works?filter=author.id:A5013385420,352,2340,18,IT
421,https://openalex.org/A5070356107,Matthew DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,275,356,7,US
422,https://openalex.org/A5053938061,Santo Fortunato,https://api.openalex.org/works?filter=author.id:A5053938061,208,37212,58,US
423,https://openalex.org/A5100685049,Hao Xu,https://api.openalex.org/works?filter=author.id:A5100685049,110,6193,34,US
424,https://openalex.org/A5017357324,Jisu Huh,https://api.openalex.org/works?filter=author.id:A5017357324,106,2351,28,US
425,https://openalex.org/A5054738619,Smitha Muthya Sudheendra,https://api.openalex.org/works?filter=author.id:A5054738619,3,9,1,US
426,https://openalex.org/A5049106181,Preetha Chatterjee,https://api.openalex.org/works?filter=author.id:A5049106181,36,244,8,US
427,https://openalex.org/A5092418418,Ramtin Ehsani,https://api.openalex.org/works?filter=author.id:A5092418418,11,30,2,US
428,https://openalex.org/A5029422530,Kayla de la Haye,https://api.openalex.org/works?filter=author.id:A5029422530,120,3052,27,US
429,https://openalex.org/A5010053907,Mohsen Bahrami,https://api.openalex.org/works?filter=author.id:A5010053907,29,1114,16,IR
430,https://openalex.org/A5075608375,Caoyifu Zhou,https://api.openalex.org/works?filter=author.id:A5075608375,1,0,0,
431,https://openalex.org/A5063766667,Chris Chao Su,https://api.openalex.org/works?filter=author.id:A5063766667,25,244,7,US
432,https://openalex.org/A5004488211,Jiacheng Huang,https://api.openalex.org/works?filter=author.id:A5004488211,157,2688,21,CN
433,https://openalex.org/A5057537114,Le He,https://api.openalex.org/works?filter=author.id:A5057537114,295,10033,52,CN
434,https://openalex.org/A5101829663,Xinwei Zheng,https://api.openalex.org/works?filter=author.id:A5101829663,46,635,13,AU
435,https://openalex.org/A5025211180,Andrea Forte,https://api.openalex.org/works?filter=author.id:A5025211180,150,6619,32,US
436,https://openalex.org/A5020837142,Jordyn Young,https://api.openalex.org/works?filter=author.id:A5020837142,14,798,5,GB
437,https://openalex.org/A5021327158,Michal Monselise,https://api.openalex.org/works?filter=author.id:A5021327158,14,133,5,US
438,https://openalex.org/A5047870166,Yuheun Kim,https://api.openalex.org/works?filter=author.id:A5047870166,3,9,2,US
439,https://openalex.org/A5112838150,Badr AlKhamissi,https://api.openalex.org/works?filter=author.id:A5112838150,35,616,7,CH
440,https://openalex.org/A5093975982,Mai Alkhamissi,https://api.openalex.org/works?filter=author.id:A5093975982,2,6,1,
441,https://openalex.org/A5073249931,Muhammad ElNokrashy,https://api.openalex.org/works?filter=author.id:A5073249931,21,33,3,DE
442,https://openalex.org/A5018646665,Hope Schroeder,https://api.openalex.org/works?filter=author.id:A5018646665,7,222,2,US
443,https://openalex.org/A5072568295,Jeanine M. Buchanich,https://api.openalex.org/works?filter=author.id:A5072568295,129,2232,22,US
444,https://openalex.org/A5019198452,Kushagra Tiwari,https://api.openalex.org/works?filter=author.id:A5019198452,1,27,1,IN
445,https://openalex.org/A5079740733,Praveen Kumar,https://api.openalex.org/works?filter=author.id:A5079740733,282,11841,54,US
446,https://openalex.org/A5017534262,David A. Lagnado,https://api.openalex.org/works?filter=author.id:A5017534262,253,5923,41,GB
447,https://openalex.org/A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,14,28,3,GB
448,https://openalex.org/A5053945884,Emma S. Spiro,https://api.openalex.org/works?filter=author.id:A5053945884,82,2064,24,US
449,https://openalex.org/A5031278789,Kaitlyn Zhou,https://api.openalex.org/works?filter=author.id:A5031278789,21,1792,8,US
450,https://openalex.org/A5045494255,Kate Starbird,https://api.openalex.org/works?filter=author.id:A5045494255,113,7052,36,US
451,https://openalex.org/A5028187016,Tom Wilson,https://api.openalex.org/works?filter=author.id:A5028187016,265,2271,29,AU
452,https://openalex.org/A5036505053,Jericho McLeod,https://api.openalex.org/works?filter=author.id:A5036505053,1,1,1,US
453,https://openalex.org/A5030115153,Unchitta Kan,https://api.openalex.org/works?filter=author.id:A5030115153,10,29,2,US
454,https://openalex.org/A5010879920,Mattia Samory,https://api.openalex.org/works?filter=author.id:A5010879920,57,698,13,IT
455,https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,203,3194,28,GB
456,https://openalex.org/A5100329996,Xi Chen,https://api.openalex.org/works?filter=author.id:A5100329996,2094,50891,102,CN
457,https://openalex.org/A5068508539,Chris Callison-Burch,https://api.openalex.org/works?filter=author.id:A5068508539,381,21676,61,US
458,https://openalex.org/A5019453094,Shira Dvir-Gvirsman,https://api.openalex.org/works?filter=author.id:A5019453094,65,1774,22,IL
459,https://openalex.org/A5061868864,Marco Tonin,https://api.openalex.org/works?filter=author.id:A5061868864,2,0,0,DE
460,https://openalex.org/A5066730320,J. Nathan Matias,https://api.openalex.org/works?filter=author.id:A5066730320,62,797,13,US
461,https://openalex.org/A5050735872,Marianne Aubin Le Quéré,https://api.openalex.org/works?filter=author.id:A5050735872,15,21,3,US
462,https://openalex.org/A5035739105,Ben Rochford,https://api.openalex.org/works?filter=author.id:A5035739105,3,8,1,US
463,https://openalex.org/A5102962995,Munmun De Choudhury,https://api.openalex.org/works?filter=author.id:A5102962995,276,12632,60,US
464,https://openalex.org/A5088363723,Neha Kumar,https://api.openalex.org/works?filter=author.id:A5088363723,173,3057,32,US
465,https://openalex.org/A5086210209,Sachin R. Pendse,https://api.openalex.org/works?filter=author.id:A5086210209,33,448,10,US
