id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5060333280,Jacob Groshek,https://api.openalex.org/works?filter=author.id:A5060333280,23,85,US
https://openalex.org/A5100340795,Xiaoliang Zhang,https://api.openalex.org/works?filter=author.id:A5100340795,9,82,US
https://openalex.org/A5022414281,Horacio Samaniego,https://api.openalex.org/works?filter=author.id:A5022414281,15,54,CL
https://openalex.org/A5052552412,Sarit Barzilai,https://api.openalex.org/works?filter=author.id:A5052552412,23,54,IL
https://openalex.org/A5087893605,Enys Mones,https://api.openalex.org/works?filter=author.id:A5087893605,13,39,HU
https://openalex.org/A5100774501,Michael Paulini,https://api.openalex.org/works?filter=author.id:A5100774501,19,34,GB
https://openalex.org/A5011550664,Muyeye Chambwera,https://api.openalex.org/works?filter=author.id:A5011550664,6,26,GB
https://openalex.org/A5075214995,Patsorn Sangkloy,https://api.openalex.org/works?filter=author.id:A5075214995,12,23,TH
https://openalex.org/A5071227700,Janet Holland,https://api.openalex.org/works?filter=author.id:A5071227700,3,5,US
https://openalex.org/A5033547979,Sara J. Singer,https://api.openalex.org/works?filter=author.id:A5033547979,48,363,US
https://openalex.org/A5059344737,Lorenzo Monasta,https://api.openalex.org/works?filter=author.id:A5059344737,104,361,IT
https://openalex.org/A5088968784,Peter W. Gething,https://api.openalex.org/works?filter=author.id:A5088968784,112,361,AU
https://openalex.org/A5034864096,Kevin Arceneaux,https://api.openalex.org/works?filter=author.id:A5034864096,41,272,FR
https://openalex.org/A5072140882,Cuong Tat Nguyen,https://api.openalex.org/works?filter=author.id:A5072140882,66,176,VN
https://openalex.org/A5023250445,Wenxiang Jiao,https://api.openalex.org/works?filter=author.id:A5023250445,14,83,CN
https://openalex.org/A5086846741,David F. Heathfield,https://api.openalex.org/works?filter=author.id:A5086846741,12,81,GB
https://openalex.org/A5012824312,Joshua Ladau,https://api.openalex.org/works?filter=author.id:A5012824312,22,70,US
https://openalex.org/A5071891850,Teresa Gavaruzzi,https://api.openalex.org/works?filter=author.id:A5071891850,18,66,IT
https://openalex.org/A5100448480,Rui Liu,https://api.openalex.org/works?filter=author.id:A5100448480,15,65,CN
https://openalex.org/A5008927786,Florent Altché,https://api.openalex.org/works?filter=author.id:A5008927786,19,50,GB
https://openalex.org/A5100780029,Guannan Li,https://api.openalex.org/works?filter=author.id:A5100780029,23,47,CN
https://openalex.org/A5102936728,He Huang,https://api.openalex.org/works?filter=author.id:A5102936728,19,47,HK
https://openalex.org/A5063301624,J. Bartels,https://api.openalex.org/works?filter=author.id:A5063301624,12,46,DE
https://openalex.org/A5067778258,Patrick Kraft,https://api.openalex.org/works?filter=author.id:A5067778258,9,36,ES
https://openalex.org/A5110290548,Nick Gotts,https://api.openalex.org/works?filter=author.id:A5110290548,10,29,US
https://openalex.org/A5013902016,Pattie P. Gonsalves,https://api.openalex.org/works?filter=author.id:A5013902016,9,23,IN
https://openalex.org/A5112650894,Catherine Schaumans,https://api.openalex.org/works?filter=author.id:A5112650894,6,23,NL
https://openalex.org/A5060768360,Felipe Montealegre,https://api.openalex.org/works?filter=author.id:A5060768360,6,20,IT
https://openalex.org/A5060858229,G. Castellini,https://api.openalex.org/works?filter=author.id:A5060858229,69,828,IT
https://openalex.org/A5053171057,Ruth Meinzen‐Dick,https://api.openalex.org/works?filter=author.id:A5053171057,66,494,US
https://openalex.org/A5040027314,Peter John,https://api.openalex.org/works?filter=author.id:A5040027314,56,439,GB
https://openalex.org/A5026826555,Mário A. T. Figueiredo,https://api.openalex.org/works?filter=author.id:A5026826555,59,409,BR
https://openalex.org/A5006468035,Daniel J. Simons,https://api.openalex.org/works?filter=author.id:A5006468035,84,406,US
https://openalex.org/A5020953714,Yujiu Yang,https://api.openalex.org/works?filter=author.id:A5020953714,25,322,CN
https://openalex.org/A5017082031,Alexander G. Chiu,https://api.openalex.org/works?filter=author.id:A5017082031,43,245,US
https://openalex.org/A5061187299,Goldie Nejat,https://api.openalex.org/works?filter=author.id:A5061187299,33,210,CA
https://openalex.org/A5032068112,Michael A. Livermore,https://api.openalex.org/works?filter=author.id:A5032068112,17,175,US
https://openalex.org/A5066480805,Colette van Laar,https://api.openalex.org/works?filter=author.id:A5066480805,40,173,BE
https://openalex.org/A5050258066,Eric Alden Smith,https://api.openalex.org/works?filter=author.id:A5050258066,47,169,US
https://openalex.org/A5069415388,Steven Wooding,https://api.openalex.org/works?filter=author.id:A5069415388,28,138,US
https://openalex.org/A5057955540,Xufei Luo,https://api.openalex.org/works?filter=author.id:A5057955540,23,136,CN
https://openalex.org/A5008351293,Corrado Caudek,https://api.openalex.org/works?filter=author.id:A5008351293,22,130,IT
https://openalex.org/A5036743779,Filippo Trentini,https://api.openalex.org/works?filter=author.id:A5036743779,25,86,IT
https://openalex.org/A5088456930,Chung‐Yang Chen,https://api.openalex.org/works?filter=author.id:A5088456930,17,79,TW
https://openalex.org/A5041864624,Yin Cui,https://api.openalex.org/works?filter=author.id:A5041864624,29,76,CN
https://openalex.org/A5073890145,Shubham Toshniwal,https://api.openalex.org/works?filter=author.id:A5073890145,13,57,US
https://openalex.org/A5068909247,Sabrina Jeworrek,https://api.openalex.org/works?filter=author.id:A5068909247,6,42,DE
https://openalex.org/A5013465081,Yian Yin,https://api.openalex.org/works?filter=author.id:A5013465081,12,29,US
https://openalex.org/A5063071825,Parang Saraf,https://api.openalex.org/works?filter=author.id:A5063071825,8,28,US
https://openalex.org/A5031340776,Sean P. Coary,https://api.openalex.org/works?filter=author.id:A5031340776,8,18,US
https://openalex.org/A5063754004,Saori Fujie,https://api.openalex.org/works?filter=author.id:A5063754004,5,9,
https://openalex.org/A5032532898,Shaoqin Qiu,https://api.openalex.org/works?filter=author.id:A5032532898,7,7,CN
https://openalex.org/A5004031088,John M. Kane,https://api.openalex.org/works?filter=author.id:A5004031088,143,1346,FI
https://openalex.org/A5039069990,Alex Brown,https://api.openalex.org/works?filter=author.id:A5039069990,55,758,AU
https://openalex.org/A5028733275,G. W. Hoffmann,https://api.openalex.org/works?filter=author.id:A5028733275,78,392,DE
https://openalex.org/A5100703488,Lin Wang,https://api.openalex.org/works?filter=author.id:A5100703488,31,306,CN
https://openalex.org/A5032708536,John H. Holmes,https://api.openalex.org/works?filter=author.id:A5032708536,49,293,US
https://openalex.org/A5060606663,Ali Shojaie,https://api.openalex.org/works?filter=author.id:A5060606663,37,240,US
https://openalex.org/A5060005215,Tanya Berger‐Wolf,https://api.openalex.org/works?filter=author.id:A5060005215,34,200,US
https://openalex.org/A5108350206,Jacques‐Philippe Leyens,https://api.openalex.org/works?filter=author.id:A5108350206,38,190,BE
https://openalex.org/A5091054007,Sophie Lecheler,https://api.openalex.org/works?filter=author.id:A5091054007,31,127,AT
https://openalex.org/A5067748405,Sanjeev Srivastava,https://api.openalex.org/works?filter=author.id:A5067748405,19,105,AU
https://openalex.org/A5059420501,Jacob W. Crandall,https://api.openalex.org/works?filter=author.id:A5059420501,24,93,US
https://openalex.org/A5086173474,Daniel Preoţiuc-Pietro,https://api.openalex.org/works?filter=author.id:A5086173474,35,85,DK
https://openalex.org/A5112046034,Steven Willmott,https://api.openalex.org/works?filter=author.id:A5112046034,11,71,ES
https://openalex.org/A5032027675,Douglas B. Fridsma,https://api.openalex.org/works?filter=author.id:A5032027675,25,63,US
https://openalex.org/A5083504260,Ewa Luger,https://api.openalex.org/works?filter=author.id:A5083504260,15,59,GB
https://openalex.org/A5034958843,Liyang Sai,https://api.openalex.org/works?filter=author.id:A5034958843,16,50,CN
https://openalex.org/A5003618564,Nina Lauharatanahirun,https://api.openalex.org/works?filter=author.id:A5003618564,13,44,US
https://openalex.org/A5100550303,Miaomiao Wen,https://api.openalex.org/works?filter=author.id:A5100550303,19,43,US
https://openalex.org/A5048272174,William Isaac,https://api.openalex.org/works?filter=author.id:A5048272174,12,32,GB
https://openalex.org/A5015650919,Xinyu Zhou,https://api.openalex.org/works?filter=author.id:A5015650919,10,28,CN
https://openalex.org/A5103246711,Haesoo Kim,https://api.openalex.org/works?filter=author.id:A5103246711,4,6,KR
https://openalex.org/A5050864877,Ivan Y. Moreno,https://api.openalex.org/works?filter=author.id:A5050864877,2,5,US
https://openalex.org/A5027450194,Iryna Gurevych,https://api.openalex.org/works?filter=author.id:A5027450194,69,900,DE
https://openalex.org/A5100603157,Aditya Gupta,https://api.openalex.org/works?filter=author.id:A5100603157,47,839,IN
https://openalex.org/A5113450316,B. E. Bonner,https://api.openalex.org/works?filter=author.id:A5113450316,90,513,US
https://openalex.org/A5100451576,Guoliang Li,https://api.openalex.org/works?filter=author.id:A5100451576,62,467,CN
https://openalex.org/A5030990689,Thomas Pfeiffer,https://api.openalex.org/works?filter=author.id:A5030990689,40,321,NZ
https://openalex.org/A5031653957,Jia Zhu,https://api.openalex.org/works?filter=author.id:A5031653957,32,274,CN
https://openalex.org/A5070147321,Juyong Park,https://api.openalex.org/works?filter=author.id:A5070147321,27,241,US
https://openalex.org/A5107858192,W. B. Schmidke,https://api.openalex.org/works?filter=author.id:A5107858192,48,203,US
https://openalex.org/A5100736702,Yajuan Wang,https://api.openalex.org/works?filter=author.id:A5100736702,21,165,CN
https://openalex.org/A5030666511,Stefan Manegold,https://api.openalex.org/works?filter=author.id:A5030666511,32,151,NL
https://openalex.org/A5074855536,Roger Guimerà,https://api.openalex.org/works?filter=author.id:A5074855536,37,141,ES
https://openalex.org/A5052685354,Michał Krzyżanowski,https://api.openalex.org/works?filter=author.id:A5052685354,38,134,SE
https://openalex.org/A5049173646,Lydia B. Chilton,https://api.openalex.org/works?filter=author.id:A5049173646,26,129,US
https://openalex.org/A5040213025,Lauren M. Childs,https://api.openalex.org/works?filter=author.id:A5040213025,23,111,US
https://openalex.org/A5005425763,Valeria Bordone,https://api.openalex.org/works?filter=author.id:A5005425763,18,79,AT
https://openalex.org/A5011889606,Jeff Dean,https://api.openalex.org/works?filter=author.id:A5011889606,30,59,US
https://openalex.org/A5039448352,Jonathan F. Kominsky,https://api.openalex.org/works?filter=author.id:A5039448352,19,56,AT
https://openalex.org/A5028582518,Heidi Buhr,https://api.openalex.org/works?filter=author.id:A5028582518,17,41,AU
https://openalex.org/A5044137163,Erin McFee,https://api.openalex.org/works?filter=author.id:A5044137163,4,33,GB
https://openalex.org/A5060910634,Erik Sverdrup,https://api.openalex.org/works?filter=author.id:A5060910634,7,27,AU
https://openalex.org/A5018716711,Mikaela L. Frechette,https://api.openalex.org/works?filter=author.id:A5018716711,7,20,US
https://openalex.org/A5026254593,Daniel Pham,https://api.openalex.org/works?filter=author.id:A5026254593,2,19,US
https://openalex.org/A5044875858,Andrew M. Rosenfield,https://api.openalex.org/works?filter=author.id:A5044875858,9,13,US
https://openalex.org/A5083855713,G. Bonvicini,https://api.openalex.org/works?filter=author.id:A5083855713,73,788,US
https://openalex.org/A5036589740,Yiliang He,https://api.openalex.org/works?filter=author.id:A5036589740,54,300,CN
https://openalex.org/A5053988551,Moritz U. G. Kraemer,https://api.openalex.org/works?filter=author.id:A5053988551,79,283,GB
https://openalex.org/A5100682886,Xiaoyan Lu,https://api.openalex.org/works?filter=author.id:A5100682886,52,202,CN
https://openalex.org/A5055697525,Geert Litjens,https://api.openalex.org/works?filter=author.id:A5055697525,48,181,NL
https://openalex.org/A5084203406,Nicholas H. Brown,https://api.openalex.org/works?filter=author.id:A5084203406,60,156,GB
https://openalex.org/A5003436050,Rachel E. Baker,https://api.openalex.org/works?filter=author.id:A5003436050,27,141,IQ
https://openalex.org/A5073579013,Andraž Stožer,https://api.openalex.org/works?filter=author.id:A5073579013,25,113,SI
https://openalex.org/A5111417773,Kumar S. Gupta,https://api.openalex.org/works?filter=author.id:A5111417773,23,105,IN
https://openalex.org/A5110260108,Сунил Гупта,https://api.openalex.org/works?filter=author.id:A5110260108,42,104,US
https://openalex.org/A5084668442,Yea‐Seul Kim,https://api.openalex.org/works?filter=author.id:A5084668442,19,84,US
https://openalex.org/A5068032162,Justin Wilkins,https://api.openalex.org/works?filter=author.id:A5068032162,17,77,BE
https://openalex.org/A5101580523,Yu Cheng,https://api.openalex.org/works?filter=author.id:A5101580523,26,77,NO
https://openalex.org/A5062348600,Katya Tentori,https://api.openalex.org/works?filter=author.id:A5062348600,20,75,IT
https://openalex.org/A5042419001,Shuai Zheng,https://api.openalex.org/works?filter=author.id:A5042419001,17,74,CN
https://openalex.org/A5029559269,Pascal Siegers,https://api.openalex.org/works?filter=author.id:A5029559269,8,46,DE
https://openalex.org/A5057052516,Dmitri Kuksov,https://api.openalex.org/works?filter=author.id:A5057052516,18,42,US
https://openalex.org/A5074470720,Kunpeng Mu,https://api.openalex.org/works?filter=author.id:A5074470720,16,40,CN
https://openalex.org/A5015402613,Alison C. Legrand,https://api.openalex.org/works?filter=author.id:A5015402613,11,26,US
https://openalex.org/A5024510660,Pratyush Kumar,https://api.openalex.org/works?filter=author.id:A5024510660,4,14,IE
https://openalex.org/A5021751289,Robert Fromont,https://api.openalex.org/works?filter=author.id:A5021751289,4,10,NZ
https://openalex.org/A5048628348,Dongyang Huo,https://api.openalex.org/works?filter=author.id:A5048628348,5,9,CN
https://openalex.org/A5110920225,Takehiro Tamura,https://api.openalex.org/works?filter=author.id:A5110920225,6,9,JP
https://openalex.org/A5016600046,Miṅ Gu,https://api.openalex.org/works?filter=author.id:A5016600046,78,763,CN
https://openalex.org/A5072776089,Huai Yang,https://api.openalex.org/works?filter=author.id:A5072776089,60,624,CN
https://openalex.org/A5106030388,Steven Jones,https://api.openalex.org/works?filter=author.id:A5106030388,49,378,GB
https://openalex.org/A5062722994,Ron Boschma,https://api.openalex.org/works?filter=author.id:A5062722994,71,331,NL
https://openalex.org/A5065824077,William H. Allen,https://api.openalex.org/works?filter=author.id:A5065824077,28,328,NZ
https://openalex.org/A5015152188,Megan E. Schwamb,https://api.openalex.org/works?filter=author.id:A5015152188,30,264,GB
https://openalex.org/A5059745520,Yusuke Inoue,https://api.openalex.org/works?filter=author.id:A5059745520,33,259,JP
https://openalex.org/A5053461897,Rutger Vos,https://api.openalex.org/works?filter=author.id:A5053461897,29,178,NL
https://openalex.org/A5112799299,Amy Perfors,https://api.openalex.org/works?filter=author.id:A5112799299,28,106,AU
https://openalex.org/A5007529212,Annika Wallin,https://api.openalex.org/works?filter=author.id:A5007529212,19,100,SE
https://openalex.org/A5085844475,Yuwei Lin,https://api.openalex.org/works?filter=author.id:A5085844475,15,97,TW
https://openalex.org/A5013413996,Honorata Mazepus,https://api.openalex.org/works?filter=author.id:A5013413996,12,81,NL
https://openalex.org/A5083697275,Royal Law,https://api.openalex.org/works?filter=author.id:A5083697275,18,66,US
https://openalex.org/A5113561985,Byung Ki Lee,https://api.openalex.org/works?filter=author.id:A5113561985,13,56,KR
https://openalex.org/A5069501250,Hokeun Kim,https://api.openalex.org/works?filter=author.id:A5069501250,15,51,US
https://openalex.org/A5079480008,Danielle Schlosser,https://api.openalex.org/works?filter=author.id:A5079480008,20,37,US
https://openalex.org/A5060084823,Ethan M. Meyers,https://api.openalex.org/works?filter=author.id:A5060084823,13,30,US
https://openalex.org/A5112471318,Abdur Mustafa,https://api.openalex.org/works?filter=author.id:A5112471318,11,22,PK
https://openalex.org/A5042435184,Andreas Kotsios,https://api.openalex.org/works?filter=author.id:A5042435184,3,11,SE
https://openalex.org/A5067470058,Diana P. Garnica,https://api.openalex.org/works?filter=author.id:A5067470058,7,11,AU
https://openalex.org/A5028765069,Aarohi Srivastava,https://api.openalex.org/works?filter=author.id:A5028765069,2,10,US
https://openalex.org/A5022622445,Sophy Brocke,https://api.openalex.org/works?filter=author.id:A5022622445,3,8,US
https://openalex.org/A5113803660,Alexander H. Levis,https://api.openalex.org/works?filter=author.id:A5113803660,24,181,US
https://openalex.org/A5010846780,Les Kaufman,https://api.openalex.org/works?filter=author.id:A5010846780,48,179,US
https://openalex.org/A5012685608,Johannes Rincke,https://api.openalex.org/works?filter=author.id:A5012685608,21,161,DE
https://openalex.org/A5088274459,Pontus Strimling,https://api.openalex.org/works?filter=author.id:A5088274459,25,117,SE
https://openalex.org/A5040122774,Jean‐Baptiste André,https://api.openalex.org/works?filter=author.id:A5040122774,26,113,FR
https://openalex.org/A5082041281,Kevin R. Kosar,https://api.openalex.org/works?filter=author.id:A5082041281,10,80,US
https://openalex.org/A5036657734,Zeina Mneimneh,https://api.openalex.org/works?filter=author.id:A5036657734,30,72,US
https://openalex.org/A5049328994,Anna K. Gillespie,https://api.openalex.org/works?filter=author.id:A5049328994,17,61,US
https://openalex.org/A5008962142,Brendan Kennedy,https://api.openalex.org/works?filter=author.id:A5008962142,16,56,US
https://openalex.org/A5066508991,Jens Meinicke,https://api.openalex.org/works?filter=author.id:A5066508991,16,52,US
https://openalex.org/A5065069403,Xiaoming Zhong,https://api.openalex.org/works?filter=author.id:A5065069403,17,42,CN
https://openalex.org/A5002683809,Rachel J. Oidtman,https://api.openalex.org/works?filter=author.id:A5002683809,16,38,US
https://openalex.org/A5007284803,Xiangyang Guan,https://api.openalex.org/works?filter=author.id:A5007284803,16,33,US
https://openalex.org/A5090154151,Michael Johanson,https://api.openalex.org/works?filter=author.id:A5090154151,18,32,CA
https://openalex.org/A5112417073,M. B. d’Arcy,https://api.openalex.org/works?filter=author.id:A5112417073,14,30,GB
https://openalex.org/A5036582258,Nahema Marchal,https://api.openalex.org/works?filter=author.id:A5036582258,11,29,CH
https://openalex.org/A5112463996,Dhruv Malik,https://api.openalex.org/works?filter=author.id:A5112463996,6,26,US
https://openalex.org/A5060065053,Keith Stevens,https://api.openalex.org/works?filter=author.id:A5060065053,10,24,US
https://openalex.org/A5021774465,Laura Antanas,https://api.openalex.org/works?filter=author.id:A5021774465,8,21,BE
https://openalex.org/A5035849938,Hojung Choi,https://api.openalex.org/works?filter=author.id:A5035849938,8,17,US
https://openalex.org/A5079548604,Márton Mestyán,https://api.openalex.org/works?filter=author.id:A5079548604,10,16,HU
https://openalex.org/A5108247941,Lipeng Deng,https://api.openalex.org/works?filter=author.id:A5108247941,4,12,CN
https://openalex.org/A5011696731,Niklas Loynes,https://api.openalex.org/works?filter=author.id:A5011696731,5,9,GB
https://openalex.org/A5079387398,Joseph Aronson,https://api.openalex.org/works?filter=author.id:A5079387398,3,7,GB
https://openalex.org/A5108222212,D. Cline,https://api.openalex.org/works?filter=author.id:A5108222212,98,1336,US
https://openalex.org/A5079807652,Xinjian Chen,https://api.openalex.org/works?filter=author.id:A5079807652,51,604,CN
https://openalex.org/A5075867983,A.K. Bregt,https://api.openalex.org/works?filter=author.id:A5075867983,41,307,NL
https://openalex.org/A5065106026,Margaret Levi,https://api.openalex.org/works?filter=author.id:A5065106026,38,194,US
https://openalex.org/A5049664275,George E. Newman,https://api.openalex.org/works?filter=author.id:A5049664275,41,162,CA
https://openalex.org/A5100786547,Kunpeng Liu,https://api.openalex.org/works?filter=author.id:A5100786547,17,143,US
https://openalex.org/A5049718154,Shuhua Zhou,https://api.openalex.org/works?filter=author.id:A5049718154,17,118,HK
https://openalex.org/A5026227210,Tianlu Wang,https://api.openalex.org/works?filter=author.id:A5026227210,22,91,US
https://openalex.org/A5067348402,W. Borowski,https://api.openalex.org/works?filter=author.id:A5067348402,36,88,FR
https://openalex.org/A5021006031,Alessandro Checco,https://api.openalex.org/works?filter=author.id:A5021006031,18,65,IT
https://openalex.org/A5015182967,Franco Delogu,https://api.openalex.org/works?filter=author.id:A5015182967,17,62,US
https://openalex.org/A5057043565,Veronika Huta,https://api.openalex.org/works?filter=author.id:A5057043565,28,54,CA
https://openalex.org/A5029526990,Shannon C. McGregor,https://api.openalex.org/works?filter=author.id:A5029526990,20,48,US
https://openalex.org/A5101818444,Haibo Zhu,https://api.openalex.org/works?filter=author.id:A5101818444,19,48,CN
https://openalex.org/A5057733392,Chongyang Zhao,https://api.openalex.org/works?filter=author.id:A5057733392,5,18,AU
https://openalex.org/A5115592390,Yooree Chae,https://api.openalex.org/works?filter=author.id:A5115592390,13,17,US
https://openalex.org/A5014772457,Xiao Han T. Zeng,https://api.openalex.org/works?filter=author.id:A5014772457,8,11,US
https://openalex.org/A5083059621,Shannon Morrison,https://api.openalex.org/works?filter=author.id:A5083059621,3,6,US
https://openalex.org/A5089333674,John Plotnicki,https://api.openalex.org/works?filter=author.id:A5089333674,3,6,US
https://openalex.org/A5114376236,Víctor M. Montori,https://api.openalex.org/works?filter=author.id:A5114376236,149,1028,US
https://openalex.org/A5050580656,Takayuki Kobayashi,https://api.openalex.org/works?filter=author.id:A5050580656,46,819,JP
https://openalex.org/A5075852205,Arie W. Kruglanski,https://api.openalex.org/works?filter=author.id:A5075852205,104,657,US
https://openalex.org/A5046491417,A.B. Lawrence,https://api.openalex.org/works?filter=author.id:A5046491417,64,386,GB
https://openalex.org/A5043775431,Susan Allen,https://api.openalex.org/works?filter=author.id:A5043775431,61,335,RW
https://openalex.org/A5068560447,Sheng Liu,https://api.openalex.org/works?filter=author.id:A5068560447,21,284,CN
https://openalex.org/A5081311351,Dena Goffman,https://api.openalex.org/works?filter=author.id:A5081311351,33,244,US
https://openalex.org/A5112194118,Kathryn Coyle,https://api.openalex.org/works?filter=author.id:A5112194118,17,239,GB
https://openalex.org/A5049772842,Daniel J. Benjamin,https://api.openalex.org/works?filter=author.id:A5049772842,46,192,US
https://openalex.org/A5063239904,Jakub Bijak,https://api.openalex.org/works?filter=author.id:A5063239904,25,191,GB
https://openalex.org/A5107599603,James Allan Cheyne,https://api.openalex.org/works?filter=author.id:A5107599603,30,57,CA
https://openalex.org/A5003546846,Christian S. Czymara,https://api.openalex.org/works?filter=author.id:A5003546846,14,50,IL
https://openalex.org/A5072758745,Herschel F. Thomas,https://api.openalex.org/works?filter=author.id:A5072758745,13,40,US
https://openalex.org/A5075829592,Dmitry Arkhangelsky,https://api.openalex.org/works?filter=author.id:A5075829592,9,37,ES
https://openalex.org/A5108132824,Gerhard Goos,https://api.openalex.org/works?filter=author.id:A5108132824,11,32,DE
https://openalex.org/A5021717908,Roberta Quadrelli,https://api.openalex.org/works?filter=author.id:A5021717908,15,31,FR
https://openalex.org/A5075509540,Ekaterina Protsenko,https://api.openalex.org/works?filter=author.id:A5075509540,11,30,LI
https://openalex.org/A5102846912,Yanfang Ma,https://api.openalex.org/works?filter=author.id:A5102846912,14,23,CN
https://openalex.org/A5057999428,Miranda Zhang,https://api.openalex.org/works?filter=author.id:A5057999428,11,18,AU
https://openalex.org/A5000937560,C. Wells,https://api.openalex.org/works?filter=author.id:A5000937560,3,14,US
https://openalex.org/A5024653975,Ahmed Akakzia,https://api.openalex.org/works?filter=author.id:A5024653975,3,10,FR
https://openalex.org/A5100454174,Jie Liu,https://api.openalex.org/works?filter=author.id:A5100454174,145,2249,CN
https://openalex.org/A5100350805,Le Wang,https://api.openalex.org/works?filter=author.id:A5100350805,51,593,US
https://openalex.org/A5065109317,Peter P. Zandi,https://api.openalex.org/works?filter=author.id:A5065109317,86,393,US
https://openalex.org/A5084956002,Gloria D. Coronado,https://api.openalex.org/works?filter=author.id:A5084956002,41,358,
https://openalex.org/A5053483546,Jacob Raber,https://api.openalex.org/works?filter=author.id:A5053483546,66,350,US
https://openalex.org/A5101453192,Kaushik Basu,https://api.openalex.org/works?filter=author.id:A5101453192,40,298,
https://openalex.org/A5051355254,Shane Connelly,https://api.openalex.org/works?filter=author.id:A5051355254,43,200,US
https://openalex.org/A5007303549,Brian F. Codding,https://api.openalex.org/works?filter=author.id:A5007303549,33,164,US
https://openalex.org/A5061933855,Margaret C. Levenstein,https://api.openalex.org/works?filter=author.id:A5061933855,23,144,US
https://openalex.org/A5025775055,Heidi Williams,https://api.openalex.org/works?filter=author.id:A5025775055,29,140,US
https://openalex.org/A5079566229,Vetle I. Torvik,https://api.openalex.org/works?filter=author.id:A5079566229,28,89,US
https://openalex.org/A5004892784,Emanuele Del Fava,https://api.openalex.org/works?filter=author.id:A5004892784,17,86,IT
https://openalex.org/A5016724158,Zhijing Jin,https://api.openalex.org/works?filter=author.id:A5016724158,17,80,CH
https://openalex.org/A5039949275,Marcos Salganicoff,https://api.openalex.org/works?filter=author.id:A5039949275,25,78,DE
https://openalex.org/A5073539430,V. Ramaswamy,https://api.openalex.org/works?filter=author.id:A5073539430,20,47,US
https://openalex.org/A5029763044,Mamane Zeilani,https://api.openalex.org/works?filter=author.id:A5029763044,18,33,DE
https://openalex.org/A5019085006,Pei-Yu Chi,https://api.openalex.org/works?filter=author.id:A5019085006,13,25,US
https://openalex.org/A5004743435,Kathryn F. Jankowski,https://api.openalex.org/works?filter=author.id:A5004743435,16,22,US
https://openalex.org/A5110302387,Jeffrey Y. Lin,https://api.openalex.org/works?filter=author.id:A5110302387,4,6,US
https://openalex.org/A5002484770,Yunhua Jia,https://api.openalex.org/works?filter=author.id:A5002484770,5,5,CN
https://openalex.org/A5035420634,David Pilcher,https://api.openalex.org/works?filter=author.id:A5035420634,57,508,AU
https://openalex.org/A5020917506,Kin K. Leung,https://api.openalex.org/works?filter=author.id:A5020917506,55,423,GB
https://openalex.org/A5010984350,James Martin,https://api.openalex.org/works?filter=author.id:A5010984350,49,384,US
https://openalex.org/A5043216071,Dimitrios Georgakopoulos,https://api.openalex.org/works?filter=author.id:A5043216071,59,317,AU
https://openalex.org/A5040976292,Ronald Dickman,https://api.openalex.org/works?filter=author.id:A5040976292,46,289,BR
https://openalex.org/A5101407319,Brian Petersen,https://api.openalex.org/works?filter=author.id:A5101407319,22,254,CH
https://openalex.org/A5100461813,Zhihui Li,https://api.openalex.org/works?filter=author.id:A5100461813,32,213,CN
https://openalex.org/A5053470577,John Vines,https://api.openalex.org/works?filter=author.id:A5053470577,33,200,GB
https://openalex.org/A5076414156,Seymour Papert,https://api.openalex.org/works?filter=author.id:A5076414156,42,177,US
https://openalex.org/A5062473952,Hui Xie,https://api.openalex.org/works?filter=author.id:A5062473952,26,121,US
https://openalex.org/A5113432612,Gordon Bell,https://api.openalex.org/works?filter=author.id:A5113432612,23,107,US
https://openalex.org/A5101259226,Zhongwen Huang,https://api.openalex.org/works?filter=author.id:A5101259226,14,73,CN
https://openalex.org/A5084990301,Jianfei Yu,https://api.openalex.org/works?filter=author.id:A5084990301,26,72,CN
https://openalex.org/A5076845855,Nicolas Kervyn,https://api.openalex.org/works?filter=author.id:A5076845855,26,54,BE
https://openalex.org/A5015792268,Saadia Gabriel,https://api.openalex.org/works?filter=author.id:A5015792268,13,43,US
https://openalex.org/A5102846563,Zhongqing Jiang,https://api.openalex.org/works?filter=author.id:A5102846563,11,41,CN
https://openalex.org/A5090865724,Michael A. Gil,https://api.openalex.org/works?filter=author.id:A5090865724,16,36,US
https://openalex.org/A5005310080,Andrew J. Doxon,https://api.openalex.org/works?filter=author.id:A5005310080,9,20,US
https://openalex.org/A5014375099,Vincent Thibeault,https://api.openalex.org/works?filter=author.id:A5014375099,6,15,CA
https://openalex.org/A5108130030,Jessica Salerno,https://api.openalex.org/works?filter=author.id:A5108130030,6,15,US
https://openalex.org/A5002832385,Sansiddh Jain,https://api.openalex.org/works?filter=author.id:A5002832385,4,10,US
https://openalex.org/A5027110040,Martijn van Zomeren,https://api.openalex.org/works?filter=author.id:A5027110040,37,206,NL
https://openalex.org/A5100383731,Ce Zhang,https://api.openalex.org/works?filter=author.id:A5100383731,33,185,US
https://openalex.org/A5108215360,Richard Durrett,https://api.openalex.org/works?filter=author.id:A5108215360,50,173,US
https://openalex.org/A5050954769,Krishnamurthy Dvijotham,https://api.openalex.org/works?filter=author.id:A5050954769,25,166,US
https://openalex.org/A5102916662,Damian Clarke,https://api.openalex.org/works?filter=author.id:A5102916662,16,156,GB
https://openalex.org/A5063994783,Atılım Güneş Baydin,https://api.openalex.org/works?filter=author.id:A5063994783,19,126,GB
